1 0.15329326066425517 -0.6142430618621764 0.1429035717185452 0 -0.7672825834809615 0.4768144889059711 -0.2566557455631267 0.4695383971097856
1 0.35380393263657633 -0.2641272264756227 0 0.10446325392595611 0.21675684621652566 -0.28161021722788304 -0.30947137580448714 -0.33375409976923415
1 -0.13991000781874882 1.290798983623483 -0.47769680543451176 0.10054790615311375 -0.09645072927854664 -0.35635843111551624 -0.4679182665285685 -0.3870836514757771
1 -0.4694901621519922 -0.6039455372919836 -0.23489864314744652 0.08977716494443888 -0.13397601860209993 -0.19232398631100733 -0.30947137580448714 -0.2383945135949267
1 -4.852117848231746 -0.6348381110025618 0 0.17869475445196364 -2.217611105184337 2.848353954005115 -0.2566557455631267 3.02136584170971
1 -1.0369664211931786 -0.23323465276504446 -0.3748115536786459 0 0.36298209310397117 0.16072295810404025 0.42994744757455916 -0.22800807080766503
1 0.28569568808076073 -0.5627554390112126 0 0.101032386254586 -0.044314839213419895 -0.2304311721481564 0.007422405643675555 -0.3589487837246215
1 0.3282769625770567 -0.5627554390112126 -0.23936890976160294 0.10087643772406919 0.1038558937914122 -0.13735842302459633 -0.36228700604584757 -0.12299280708688727
1 -1.1353147263317762 -0.6657306847131401 -0.1881430785134751 0.007255336570470039 0.14897862019144367 0.05885228742153671 0.11305366612639645 -0.205416439507384
1 0.08109852143509062 -0.05817673507176764 0.09629329472845992 0.015572591531367242 0.5562755525088348 0.6739756673321562 0.42994744757455916 0.002875535335164682
1 0.35701864177961085 -0.037581685931382135 -0.43703036191308414 0.09809015731216862 0.012982864824450371 -0.3405392319911112 -0.15102448508040578 -0.42535050764685345
1 0.2552542995270716 0 0 0.0958909711348204 -0.03246306330153403 -0.3658648168842062 0.6412099685400009 -0.4698390656443233
1 0.2293020615885454 0.11688118262150918 -0.4809920383341084 0.08751684694312806 -0.05874909105209477 -0.28014795879703375 -0.20384011532176624 -0.36128914299251536
1 0.2851508221243142 -0.5524579144410198 -0.007158783469046416 0 0.04731128115382063 -0.3710516912481673 -0.6791807874940102 0.05271563525449501
